"TIMESTAMP","RECORD","u","v","w","Ts","CH4","N2O","H2O","Flowrate"
"2022-08-18 07:04:40.9",7676878,-1.538594,0.1845251,-0.03982555,26.90615,2300.7,339.532,17164800,12.246
"2022-08-18 07:04:41",7676879,-1.608952,0.396928,-0.2110754,26.86234,2304.16,339.377,17166100,12.246
"2022-08-18 07:04:41.1",7676880,-1.59966,0.355775,-0.1314243,26.90216,2308.03,339.305,17183100,12.246
"2022-08-18 07:04:41.2",7676881,-1.558507,0.4062206,-0.05708329,26.91809,2303.35,338.828,17159600,12.246
"2022-08-18 07:04:41.3",7676882,-1.550542,0.3571025,-0.06106585,26.87428,2300.24,338.814,17190000,12.246
"2022-08-18 07:04:41.4",7676883,-1.472218,0.3690501,-0.03717052,26.88623,2304.07,338.636,17164000,12.246
"2022-08-18 07:04:41.5",7676884,-1.421772,0.4354261,-0.05310074,26.86234,2304.68,338.625,17160000,12.246
"2022-08-18 07:04:41.6",7676885,-1.411152,0.3956005,-0.1526646,26.81455,2302.03,338.993,17178700,12.246
"2022-08-18 07:04:41.7",7676886,-1.450978,0.3756877,-0.2203681,26.89021,2302.59,339.053,17209300,12.246
"2022-08-18 07:04:41.8",7676887,-1.411152,0.4035656,-0.2880715,26.83844,2301.69,339.384,17151600,12.246
"2022-08-18 07:04:41.9",7676888,-1.360706,0.4672865,-0.1712499,26.78269,2300.71,338.906,17163100,12.246
"2022-08-18 07:04:42",7676889,-1.300968,0.4885268,-0.18187,26.75083,2302.13,338.595,17164500,12.246
"2022-08-18 07:04:42.1",7676890,-1.400532,0.4168408,-0.18187,26.83048,2300.96,338.753,17196900,12.246
"2022-08-18 07:04:42.2",7676891,-1.400532,0.3770153,-0.2110754,26.87827,2301.92,339.083,17175200,12.246
"2022-08-18 07:04:42.3",7676892,-1.389912,0.3956005,-0.1805425,26.80658,2300.75,338.887,17138700,12.246
"2022-08-18 07:04:42.4",7676893,-1.43903,0.4487013,-0.1446995,26.76676,2298.48,338.735,17162400,12.246
"2022-08-18 07:04:42.5",7676894,-1.46027,0.5283524,-0.2601936,26.70702,2297.57,339.255,17167700,12.246
"2022-08-18 07:04:42.6",7676895,-1.549214,0.5987108,-0.2548836,26.68312,2298.84,339.571,17184000,12.246
"2022-08-18 07:04:42.7",7676896,-1.558507,0.6053484,-0.2402809,26.65923,2302.08,339.69,17134700,12.246
"2022-08-18 07:04:42.8",7676897,-1.691259,0.5668504,-0.2933816,26.67118,2298.78,338.706,17181100,12.246
"2022-08-18 07:04:42.9",7676898,-1.728429,0.5973833,-0.2721413,26.65923,2299.16,339.106,17134700,12.246
"2022-08-18 07:04:43",7676899,-1.77091,0.6385364,-0.2017828,26.7349,2300.89,338.829,17157800,12.246
"2022-08-18 07:04:43.1",7676900,-1.699224,0.6186236,-0.2309882,26.7787,2301.26,338.948,17138200,12.246
"2022-08-18 07:04:43.2",7676901,-1.720464,0.5854356,-0.2084204,26.76676,2301.4,338.5,17178800,12.246
"2022-08-18 07:04:43.3",7676902,-1.720464,0.5389725,-0.2402809,26.75083,2300.86,338.265,17123500,12.246
"2022-08-18 07:04:43.4",7676903,-1.708516,0.4367536,-0.1340794,26.75083,2299.62,338.57,17161900,12.246
"2022-08-18 07:04:43.5",7676904,-1.700551,0.5057846,-0.1420445,26.76676,2300.66,338.736,17150500,12.246
"2022-08-18 07:04:43.6",7676905,-1.700551,0.6172961,-0.1208042,26.72295,2301.42,338.973,17170500,12.246
"2022-08-18 07:04:43.7",7676906,-1.720464,0.6066759,-0.1314243,26.71897,2301.95,339.488,17190100,12.246
"2022-08-18 07:04:43.8",7676907,-1.950125,0.5748155,-0.2004553,26.67118,2302.47,339.119,17166900,12.246
"2022-08-18 07:04:43.9",7676908,-1.879766,0.5004745,-0.1008914,26.66321,2303.18,339.805,17151300,12.246
"2022-08-18 07:04:44",7676909,-1.870474,0.5562302,-0.1526646,26.68312,2300.02,339.506,17185900,12.246
"2022-08-18 07:04:44.1",7676910,-1.82932,0.5456101,-0.110184,26.65524,2303.04,339.202,17189600,12.246
"2022-08-18 07:04:44.2",7676911,-1.863836,0.5403,-0.1314243,26.56763,2304.1,338.704,17224800,12.246
"2022-08-18 07:04:44.3",7676912,-1.728429,0.5177322,-0.001327518,26.57958,2306.53,338.842,17138600,12.246
"2022-08-18 07:04:44.4",7676913,-1.750997,0.5283524,0.1287693,26.53975,2303.83,339.557,17187900,12.246
"2022-08-18 07:04:44.5",7676914,-1.741704,0.5071121,0.179215,26.52382,2305.43,338.491,17190500,12.246
"2022-08-18 07:04:44.6",7676915,-1.870474,0.5137497,0.1606297,26.28487,2306.56,339.29,17184400,12.246
"2022-08-18 07:04:44.7",7676916,-1.959417,0.5270249,0.2270057,26.14946,2301.68,338.566,17211500,12.246
"2022-08-18 07:04:44.8",7676917,-1.96871,0.4845442,0.3000192,25.80298,2302.6,339.317,17192300,12.246
"2022-08-18 07:04:44.9",7676918,-1.863836,0.5495927,0.3677226,25.60385,2296.13,338.548,17175800,12.246
"2022-08-18 07:04:45",7676919,-1.878439,0.5071121,0.3464823,25.34897,2293.27,338.375,17177100,12.246
"2022-08-18 07:04:45.1",7676920,-1.919592,0.4765791,0.1978002,25.17772,2294.38,339.066,17138800,12.246
"2022-08-18 07:04:45.2",7676921,-1.948797,0.468614,0.05841081,24.97461,2292.01,339.365,17119800,12.246
"2022-08-18 07:04:45.3",7676922,-1.940832,0.5177322,0.03849804,24.64007,2289.73,338.73,17119200,12.246
"2022-08-18 07:04:45.4",7676923,-1.890386,0.4672865,0.2787789,24.63211,2287.74,339.037,17110900,12.246
"2022-08-18 07:04:45.5",7676924,-1.821355,0.3863079,0.07434104,24.60025,2286.47,338.779,17137300,12.246
"2022-08-18 07:04:45.6",7676925,-1.912954,0.468614,-0.03982555,24.53653,2283.27,339.152,17089400,12.246
"2022-08-18 07:04:45.7",7676926,-1.976675,0.396928,-0.01327518,24.49272,2282.52,338.625,17055500,12.246
"2022-08-18 07:04:45.8",7676927,-1.865163,0.3491374,0.1367344,24.48475,2284.16,338.79,17089300,12.246
"2022-08-18 07:04:45.9",7676928,-1.789495,0.3863079,0.2562111,24.50467,2285.39,338.609,17084500,12.246
"2022-08-18 07:04:46",7676929,-1.780202,0.3000192,0.1247867,24.53653,2287.57,338.509,17035000,12.246
"2022-08-18 07:04:46.1",7676930,-1.798788,0.2854165,-0.01991278,24.62414,2285.99,338.861,17034200,12.246
"2022-08-18 07:04:46.2",7676931,-1.758962,0.4871993,-0.1606297,24.59626,2286.07,338.925,17054200,12.246
"2022-08-18 07:04:46.3",7676932,-1.737722,0.4181683,-0.01194767,24.70379,2286.27,339.392,17042500,12.246
"2022-08-18 07:04:46.4",7676933,-1.728429,0.3756877,0.03717052,24.77548,2288.21,339.229,17016500,12.246
"2022-08-18 07:04:46.5",7676934,-1.729757,0.396928,-0.04380811,24.7715,2289.9,338.863,17080700,12.246
"2022-08-18 07:04:46.6",7676935,-1.6209,0.4500288,-0.1314243,24.73565,2287.84,338.894,17057100,12.246
"2022-08-18 07:04:46.7",7676936,-1.700551,0.5203872,-0.1221317,24.76751,2289.04,338.827,17041100,12.246
"2022-08-18 07:04:46.8",7676937,-1.769582,0.5403,-0.06106585,24.81132,2290.08,339.044,17108000,12.246
"2022-08-18 07:04:46.9",7676938,-1.720464,0.4261334,0.01858526,24.9308,2292.53,339.328,17097000,12.246
"2022-08-18 07:04:47",7676939,-1.684621,0.4367536,-0.06903096,24.95469,2292.08,339.405,17088200,12.246
"2022-08-18 07:04:47.1",7676940,-1.638158,0.3863079,-0.0212403,25.05426,2295.89,339.117,17051400,12.246
"2022-08-18 07:04:47.2",7676941,-1.570454,0.35843,0.04779067,25.0662,2295.86,338.856,17050300,12.246
"2022-08-18 07:04:47.3",7676942,-1.6209,0.355775,-0.09027126,25.14187,2296.21,339.088,17066100,12.246
"2022-08-18 07:04:47.4",7676943,-1.579747,0.4566664,-0.1526646,25.05027,2298.98,338.98,17125500,12.246
"2022-08-18 07:04:47.5",7676944,-1.502751,0.5403,-0.1805425,24.99452,2299.84,338.72,17099600,12.246
"2022-08-18 07:04:47.6",7676945,-1.549214,0.5482652,-0.1619572,25.0662,2301.51,338.47,17136600,12.246
"2022-08-18 07:04:47.7",7676946,-1.509389,0.5469376,-0.1593022,25.09806,2304.54,338.851,17159800,12.246
"2022-08-18 07:04:47.8",7676947,-1.591695,0.5854356,-0.1885076,25.1578,2303.68,338.519,17095200,12.246
"2022-08-18 07:04:47.9",7676948,-1.570454,0.5389725,-0.2588661,25.14187,2307.3,339.414,17112900,12.246
"2022-08-18 07:04:48",7676949,-1.590367,0.4871993,-0.2588661,25.17373,2303.69,338.393,17152700,12.246
"2022-08-18 07:04:48.1",7676950,-1.549214,0.5774705,-0.3013467,25.2494,2302.87,338.633,17154900,12.246
"2022-08-18 07:04:48.2",7676951,-1.481511,0.5695055,-0.1606297,25.18568,2306.54,339.636,17182800,12.246
"2022-08-18 07:04:48.3",7676952,-1.453633,0.5562302,-0.179215,25.24144,2305.81,339.246,17188800,12.246
"2022-08-18 07:04:48.4",7676953,-1.478856,0.6066759,-0.140717,25.25737,2305.37,338.96,17169700,12.246
"2022-08-18 07:04:48.5",7676954,-1.480183,0.6757069,-0.1685949,25.18966,2303.18,338.939,17170300,12.246
"2022-08-18 07:04:48.6",7676955,-1.41248,0.7673057,-0.06106585,25.26135,2307.74,338.583,17176600,12.246
"2022-08-18 07:04:48.7",7676956,-1.482838,0.6916372,-0.05177322,25.30118,2306.77,338.879,17190800,12.246
"2022-08-18 07:04:48.8",7676957,-1.440358,0.678362,-0.1539921,25.28126,2305.19,339.894,17174800,12.246
"2022-08-18 07:04:48.9",7676958,-1.486821,0.6385364,-0.1526646,25.44057,2308.08,339.369,17203300,12.246
"2022-08-18 07:04:49",7676959,-1.478856,0.6186236,-0.1513371,25.42065,2303.07,338.773,17198300,12.246
"2022-08-18 07:04:49.1",7676960,-1.440358,0.5695055,-0.18187,25.37684,2302.68,339.308,17162200,12.246
"2022-08-18 07:04:49.2",7676961,-1.377964,0.645174,-0.2495735,25.46844,2300.75,338.561,17208200,12.246
"2022-08-18 07:04:49.3",7676962,-1.420445,0.6664143,-0.2323157,25.51225,2298.8,339.462,17184400,12.246
"2022-08-18 07:04:49.4",7676963,-1.380619,0.6996022,-0.2243506,25.57597,2296.89,339.436,17164400,12.246
"2022-08-18 07:04:49.5",7676964,-1.373982,0.6903096,-0.2349708,25.63969,2297.25,339.146,17151900,12.246
"2022-08-18 07:04:49.6",7676965,-1.408497,0.6889821,-0.1659398,25.60783,2296.08,338.786,17190900,12.246
"2022-08-18 07:04:49.7",7676966,-1.389912,0.719515,-0.1327519,25.58792,2293.58,338.431,17136500,12.246
"2022-08-18 07:04:49.8",7676967,-1.331501,0.7965111,-0.104874,25.67554,2293.58,339.189,17145500,12.246
"2022-08-18 07:04:49.9",7676968,-1.358051,0.7978386,-0.08761622,25.81094,2292.61,337.956,17121400,12.246
"2022-08-18 07:04:50",7676969,-1.26778,0.7367728,-0.06903096,25.799,2293.62,338.538,17085600,12.246
"2022-08-18 07:04:50.1",7676970,-1.372654,0.6916372,-0.07035848,25.74324,2291.31,338.57,17083100,12.246
"2022-08-18 07:04:50.2",7676971,-1.408497,0.7261526,-0.07566855,25.79103,2290,338.897,17134600,12.246
"2022-08-18 07:04:50.3",7676972,-1.419117,0.788546,-0.04513563,25.81493,2292.55,338.772,17086000,12.246
"2022-08-18 07:04:50.4",7676973,-1.478856,0.8190789,-0.04911818,25.8428,2292.08,339.27,17105900,12.246
"2022-08-18 07:04:50.5",7676974,-1.46027,0.8084587,-0.03186044,25.76315,2292.82,338.987,17115800,12.246
"2022-08-18 07:04:50.6",7676975,-1.508061,0.7580131,-0.03053292,25.86272,2292.93,338.24,17085200,12.246
"2022-08-18 07:04:50.7",7676976,-1.571782,0.5987108,-0.03053292,26.01405,2292.14,339.372,17137200,12.246
"2022-08-18 07:04:50.8",7676977,-1.453633,0.678362,-0.01991278,26.00609,2292.35,339.173,17130200,12.246
"2022-08-18 07:04:50.9",7676978,-1.549214,0.6385364,-0.0212403,25.96626,2299.31,338.982,17089700,12.246
"2022-08-18 07:04:51",7676979,-1.501423,0.6279162,-0.02655037,25.89458,2295.23,338.908,17140700,12.246
"2022-08-18 07:04:51.1",7676980,-1.486821,0.7088948,-0.03186044,25.93839,2296.7,339.381,17116700,12.246
"2022-08-18 07:04:51.2",7676981,-1.420445,0.6969472,-0.01858526,25.86272,2298.71,338.787,17169900,12.246
"2022-08-18 07:04:51.3",7676982,-1.389912,0.7181875,-0.03053292,25.92644,2298.29,338.52,17103400,12.246
"2022-08-18 07:04:51.4",7676983,-1.44965,0.7460654,-0.01858526,25.97025,2300.95,338.906,17151300,12.246
"2022-08-18 07:04:51.5",7676984,-1.501423,0.6398639,-0.0146027,26.026,2301.85,339.351,17157900,12.246
"2022-08-18 07:04:51.6",7676985,-1.338139,0.8456293,-0.005310074,25.99812,2302.21,338.817,17161500,12.246
"2022-08-18 07:04:51.7",7676986,-1.339466,0.8084587,-0.01194767,26.03397,2302.97,338.891,17199500,12.246
"2022-08-18 07:04:51.8",7676987,-1.330173,0.7181875,-0.006637592,26.03795,2305.93,338.623,17174500,12.246
"2022-08-18 07:04:51.9",7676988,-1.330173,0.6677418,-0.002655037,26.24902,2302.81,338.939,17156900,12.246
"2022-08-18 07:04:52",7676989,-1.352741,0.6996022,-0.0212403,26.28088,2300.58,338.885,17182600,12.246
"2022-08-18 07:04:52.1",7676990,-1.408497,0.7181875,-0.005310074,26.37646,2301.57,338.999,17206400,12.246
"2022-08-18 07:04:52.2",7676991,-1.458943,0.7248251,-0.01327518,26.26495,2302.95,339.272,17166800,12.246
"2022-08-18 07:04:52.3",7676992,-1.421772,0.7673057,-0.0212403,26.24902,2300.15,338.498,17237200,12.246
"2022-08-18 07:04:52.4",7676993,-1.400532,0.8164239,-0.02920541,26.26097,2302.74,338.929,17198200,12.246
"2022-08-18 07:04:52.5",7676994,-1.44965,0.7447379,-0.01725774,26.34062,2303.11,339.489,17202800,12.246
"2022-08-18 07:04:52.6",7676995,-1.338139,0.7354453,-0.002655037,26.35257,2301.76,338.818,17194000,12.246
"2022-08-18 07:04:52.7",7676996,-1.379292,0.8018212,-0.006637592,26.32867,2305.05,338.909,17179400,12.246
"2022-08-18 07:04:52.8",7676997,-1.310261,0.8642145,-0.002655037,26.38443,2306.12,339.122,17189400,12.246
"2022-08-18 07:04:52.9",7676998,-1.311588,0.9279354,0.01062015,26.32071,2306.9,338.914,17196000,12.246
"2022-08-18 07:04:53",7676999,-1.281055,0.9332455,-0.001327518,26.28487,2307.07,339.805,17206400,12.246
"2022-08-18 07:04:53.1",7677000,-1.46027,0.9491757,-0.02389533,26.42824,2308.63,338.674,17230200,12.246
"2022-08-18 07:04:53.2",7677001,-1.59966,0.8854548,0.01194767,26.39638,2311,339.059,17230700,12.246
"2022-08-18 07:04:53.3",7677002,-1.488148,0.9451932,-0.006637592,26.45214,2309.85,338.43,17240500,12.246
"2022-08-18 07:04:53.4",7677003,-1.670018,0.8429742,-0.05708329,26.51586,2310.57,339.244,17228600,12.246
"2022-08-18 07:04:53.5",7677004,-1.63152,0.9120052,-0.08230615,26.50391,2309.86,338.726,17237400,12.246
"2022-08-18 07:04:53.6",7677005,-1.640813,0.8443018,-0.110184,26.50789,2314.66,339.605,17188300,12.246
"2022-08-18 07:04:53.7",7677006,-1.530629,0.9186428,-0.1646123,26.50391,2312.39,339.166,17293700,12.246
"2022-08-18 07:04:53.8",7677007,-1.591695,0.6172961,-0.2309882,26.57161,2312.47,338.882,17268600,12.246
"2022-08-18 07:04:53.9",7677008,-1.79215,0.4261334,-0.17656,26.5517,2312.92,339.143,17264700,12.246
"2022-08-18 07:04:54",7677009,-1.719136,0.463304,-0.217713,26.5517,2312.21,339.079,17240300,12.246
"2022-08-18 07:04:54.1",7677010,-1.627538,0.4619764,-0.2960366,26.57161,2312.89,339.137,17274800,12.246
"2022-08-18 07:04:54.2",7677011,-1.527974,0.4367536,-0.3000192,26.54772,2314.1,339.721,17264500,12.246
"2022-08-18 07:04:54.3",7677012,-1.558507,0.4725966,-0.1553197,26.57958,2312.23,339.404,17285400,12.246
"2022-08-18 07:04:54.4",7677013,-1.509389,0.4447187,-0.09823637,26.54373,2314.9,339.694,17288800,12.246
"2022-08-18 07:04:54.5",7677014,-1.569127,0.2721413,-0.1022189,26.57559,2316.43,339.275,17291300,12.246
"2022-08-18 07:04:54.6",7677015,-1.697896,0.3026742,-0.07434104,26.36053,2312.66,339.554,17320100,12.246
"2022-08-18 07:04:54.7",7677016,-1.729757,0.2349708,-0.09159878,26.42027,2316.78,339.838,17344300,12.246
"2022-08-18 07:04:54.8",7677017,-1.688604,0.1340794,-0.1300968,26.33266,2313.29,338.863,17255800,12.246
"2022-08-18 07:04:54.9",7677018,-1.64214,0.1088565,-0.1367344,26.34859,2314.63,339.348,17314300,12.246
"2022-08-18 07:04:55",7677019,-1.591695,0.08363366,-0.1261142,26.30876,2312.59,338.891,17262200,12.246
"2022-08-18 07:04:55.1",7677020,-1.538594,0.1898351,-0.1194767,26.27292,2312.46,339.922,17292100,12.246
"2022-08-18 07:04:55.2",7677021,-1.458943,0.110184,-0.146027,26.53179,2310.29,337.95,17351100,12.246
"2022-08-18 07:04:55.3",7677022,-1.452305,0.1340794,-0.1712499,26.57559,2311.74,339.483,17280800,12.246
"2022-08-18 07:04:55.4",7677023,-1.440358,0.1261142,-0.1486821,26.59551,2309.7,339.086,17296600,12.246
"2022-08-18 07:04:55.5",7677024,-1.300968,0.1845251,-0.2907265,26.69905,2307.24,338.777,17262300,12.246
"2022-08-18 07:04:55.6",7677025,-1.233265,0.1340794,-0.2389533,26.68312,2309.42,339.163,17283900,12.246
"2022-08-18 07:04:55.7",7677026,-1.158924,0.08894374,-0.1115116,26.65126,2307,339.792,17253000,12.246
"2022-08-18 07:04:55.8",7677027,-1.328846,0.04646315,0,26.56763,2307.42,339.667,17251100,12.246
"2022-08-18 07:04:55.9",7677028,-1.4231,0.07566855,0.02787789,26.58356,2307.81,339.311,17316100,12.246
"2022-08-18 07:04:56",7677029,-1.2784,0.1022189,0.003982556,26.54373,2306.96,339.47,17261300,12.246
"2022-08-18 07:04:56.1",7677030,-1.250522,0.05973833,0.00929263,26.51984,2307.85,339.18,17236900,12.246
"2022-08-18 07:04:56.2",7677031,-1.258488,0.07965111,-0.00929263,26.60745,2309.75,338.541,17267100,12.246
"2022-08-18 07:04:56.3",7677032,-1.26778,0.08496118,-0.01858526,26.60745,2308.42,338.958,17237200,12.246
"2022-08-18 07:04:56.4",7677033,-1.231937,0.07965111,-0.05973833,26.59551,2305.59,338.938,17265800,12.246
"2022-08-18 07:04:56.5",7677034,-1.249195,0.04248059,-0.03451548,26.61144,2307.25,339.009,17257600,12.246
"2022-08-18 07:04:56.6",7677035,-1.420445,0.02655037,0.02389533,26.62737,2304.19,338.914,17224400,12.246
"2022-08-18 07:04:56.7",7677036,-1.360706,0.01062015,0.02522285,26.63931,2302.25,339.324,17258300,12.246
"2022-08-18 07:04:56.8",7677037,-1.290348,-0.002655037,0.03186044,26.65923,2298.8,339.367,17186800,12.246
"2022-08-18 07:04:56.9",7677038,-1.26778,0.05177322,0.03982555,26.61144,2304.89,339.243,17222000,12.246
"2022-08-18 07:04:57",7677039,-1.287693,0.03849804,0.03982555,26.65126,2299.55,339.043,17245200,12.246
"2022-08-18 07:04:57.1",7677040,-1.310261,0.03717052,0.01327518,26.66719,2302.86,339.358,17262600,12.246
"2022-08-18 07:04:57.2",7677041,-1.258488,0.0504457,0.007965111,26.65524,2300.62,338.94,17211100,12.246
"2022-08-18 07:04:57.3",7677042,-1.221317,0.05708329,0.01194767,26.67118,2302.26,338.975,17194600,12.246
"2022-08-18 07:04:57.4",7677043,-1.239902,0.07566855,0.01062015,26.65524,2303.27,339.451,17238700,12.246
"2022-08-18 07:04:57.5",7677044,-1.26778,0.08363366,0.09690885,26.65126,2303.45,338.871,17186900,12.246
"2022-08-18 07:04:57.6",7677045,-1.330173,0.107529,0.07965111,26.6194,2307.04,338.721,17234800,12.246
"2022-08-18 07:04:57.7",7677046,-1.231937,0.09159878,0.08363366,26.6433,2308.6,339.183,17172600,12.246
"2022-08-18 07:04:57.8",7677047,-1.212024,0.1035464,0.09292629,26.67914,2303.25,339.048,17265400,12.246
"2022-08-18 07:04:57.9",7677048,-1.279728,0.1062015,0.04646315,26.72295,2306.87,338.971,17225400,12.246
"2022-08-18 07:04:58",7677049,-1.28902,0.09027126,0.05841081,26.71897,2302.16,339.115,17211900,12.246
"2022-08-18 07:04:58.1",7677050,-1.319553,0.09027126,0.07035848,26.69507,2306.32,338.046,17212800,12.246
"2022-08-18 07:04:58.2",7677051,-1.2784,0.09823637,0.06372089,26.67516,2304.86,338.948,17234600,12.246
"2022-08-18 07:04:58.3",7677052,-1.239902,0.1858526,0.09292629,26.6433,2305.11,339.118,17203200,12.246
"2022-08-18 07:04:58.4",7677053,-1.132373,0.1513371,0.143372,26.70702,2305.19,339.153,17235800,12.246
"2022-08-18 07:04:58.5",7677054,-1.150959,0.1287693,0.08628871,26.67118,2303.03,338.666,17212000,12.246
"2022-08-18 07:04:58.6",7677055,-1.097858,0.1181491,0.1062015,26.70702,2304.97,339.106,17246100,12.246
"2022-08-18 07:04:58.7",7677056,-1.068652,0.1181491,0.1340794,26.69507,2302.12,339.35,17243800,12.246
"2022-08-18 07:04:58.8",7677057,-0.9969664,0.1234592,0.09956389,26.711,2300.04,338.562,17218000,12.246
"2022-08-18 07:04:58.9",7677058,-1.018207,0.09558133,0.04380811,26.69109,2304.93,339.089,17216700,12.246
"2022-08-18 07:04:59",7677059,-1.0806,0.09292629,0.01194767,26.71897,2304.53,339.015,17237900,12.246
"2022-08-18 07:04:59.1",7677060,-1.05936,0.1022189,-0.01593022,26.69905,2309.02,339.768,17213000,12.246
"2022-08-18 07:04:59.2",7677061,-0.9996215,0.1739049,0.01858526,26.73091,2307.13,338.843,17149400,12.246
"2022-08-18 07:04:59.3",7677062,-1.060687,0.1951452,0.02389533,26.711,2307.85,338.705,17241400,12.246
"2022-08-18 07:04:59.4",7677063,-1.149631,0.18187,0.01194767,26.69109,2307.88,338.665,17215300,12.246
"2022-08-18 07:04:59.5",7677064,-1.178836,0.2349708,0.09159878,26.67914,2307.55,338.841,17228400,12.246
"2022-08-18 07:04:59.6",7677065,-1.261143,0.2801064,0.104874,26.63931,2305.9,338.772,17220400,12.246
"2022-08-18 07:04:59.7",7677066,-1.311588,0.2575386,0.05442826,26.62338,2307.54,338.967,17213100,12.246
"2022-08-18 07:04:59.8",7677067,-1.330173,0.2562111,0.04646315,26.62338,2310.21,338.641,17228300,12.246
"2022-08-18 07:04:59.9",7677068,-1.359379,0.2548836,0.02787789,26.61542,2307.81,339.564,17220400,12.246
"2022-08-18 07:05:00",7677069,-1.308933,0.2455909,0.02389533,26.59949,2307.53,339.646,17212700,12.246
"2022-08-18 07:05:00.1",7677070,-1.2784,0.2336432,0.03982555,26.59949,2307.35,338.717,17278900,12.37664
"2022-08-18 07:05:00.2",7677071,-1.249195,0.2243506,0.02522285,26.62338,2308.75,339.769,17260300,12.37664
"2022-08-18 07:05:00.3",7677072,-1.24123,0.2615211,0.02920541,26.60745,2307.33,339.385,17254900,12.37664
"2022-08-18 07:05:00.4",7677073,-1.210697,0.2203681,0.03318796,26.59551,2306.28,338.972,17253500,12.37664
"2022-08-18 07:05:00.5",7677074,-1.200077,0.2986917,0.02787789,26.62338,2306.28,339.346,17254600,12.37664
"2022-08-18 07:05:00.6",7677075,-1.109805,0.4885268,-0.01327518,26.67516,2305.94,338.508,17240100,12.37664
"2022-08-18 07:05:00.7",7677076,-1.088565,0.4168408,-0.03849804,26.8703,2303.22,339.006,17205500,12.37664
"2022-08-18 07:05:00.8",7677077,-1.088565,0.5071121,-0.2389533,26.94199,2300.16,338.811,17213400,12.37664
"2022-08-18 07:05:00.9",7677078,-0.9890013,0.5283524,-0.01062015,26.80658,2296.94,339.583,17217200,12.37664
"2022-08-18 07:05:01",7677079,-0.9810362,0.5522477,0.1659398,26.93402,2298.61,338.659,17183200,12.37664
"2022-08-18 07:05:01.1",7677080,-1.139011,0.6212786,0.2588661,26.60745,2298.87,339.271,17248800,12.37664
"2022-08-18 07:05:01.2",7677081,-1.210697,0.6597767,0.1938177,26.57161,2300.68,338.303,17153700,12.37664
"2022-08-18 07:05:01.3",7677082,-1.350086,0.5363175,0.1446995,26.63135,2297.21,338.685,17176400,12.37664
"2022-08-18 07:05:01.4",7677083,-1.388584,0.7288076,0.2588661,26.94597,2299.79,338.625,17218900,12.37664
"2022-08-18 07:05:01.5",7677084,-1.607625,0.6611042,0.2641762,26.69507,2300.85,338.738,17177900,12.37664
"2022-08-18 07:05:01.6",7677085,-1.608952,0.6743794,0.3079843,26.84641,2300.67,338.637,17170200,12.37664
"2022-08-18 07:05:01.7",7677086,-1.520009,0.7420828,0.04380811,26.95394,2300.26,338.561,17213100,12.37664
"2022-08-18 07:05:01.8",7677087,-1.388584,0.6544666,-0.0650484,26.74684,2301.15,339.15,17186200,12.37664
"2022-08-18 07:05:01.9",7677088,-1.351414,0.6650867,-0.1062015,26.86234,2299.92,338.665,17165000,12.37664
"2022-08-18 07:05:02",7677089,-1.310261,0.6929647,-0.07566855,26.88225,2303.83,338.293,17206000,12.37664
"2022-08-18 07:05:02.1",7677090,-1.259815,0.6597767,-0.01327518,26.99774,2296.08,339.003,17200300,12.37664
"2022-08-18 07:05:02.2",7677091,-1.160251,0.6438465,0.03053292,27.02164,2298.88,338.659,17208500,12.37664
"2022-08-18 07:05:02.3",7677092,-1.097858,0.7858909,0.1022189,26.98978,2301.06,339.461,17212500,12.37664
"2022-08-18 07:05:02.4",7677093,-1.030154,0.8854548,0.1128391,26.99774,2302.81,339.063,17164700,12.37664
"2022-08-18 07:05:02.5",7677094,-1.150959,0.8257165,-0.09425382,27.01367,2295.51,339.474,17169400,12.37664
"2022-08-18 07:05:02.6",7677095,-1.088565,0.8774897,-0.1725774,27.03359,2296.16,339.003,17149100,12.37664
"2022-08-18 07:05:02.7",7677096,-1.152286,0.896075,-0.2774514,27.05748,2294.51,338.619,17182100,12.37664
"2022-08-18 07:05:02.8",7677097,-1.180164,0.9013851,-0.2575386,26.96987,2294.63,338.739,17157400,12.37664
"2022-08-18 07:05:02.9",7677098,-1.158924,0.8655421,-0.17656,26.85835,2295.53,339.095,17164500,12.37664
"2022-08-18 07:05:03",7677099,-1.200077,0.7951836,-0.1632848,26.83048,2294.88,338.964,17161500,12.37664
"2022-08-18 07:05:03.1",7677100,-1.300968,0.7261526,-0.2562111,26.84242,2299.21,338.835,17155700,12.37664
"2022-08-18 07:05:03.2",7677101,-1.338139,0.7938561,-0.2190406,26.8703,2298.2,338.825,17214400,12.37664
"2022-08-18 07:05:03.3",7677102,-1.379292,0.8695246,-0.0650484,26.88623,2298.11,339.277,17184100,12.37664
"2022-08-18 07:05:03.4",7677103,-1.437703,0.7261526,-0.06372089,26.92606,2300.45,338.606,17163200,12.37664
"2022-08-18 07:05:03.5",7677104,-1.570454,0.6279162,-0.09159878,26.91013,2302.58,339.476,17176000,12.37664
"2022-08-18 07:05:03.6",7677105,-1.470891,0.7965111,-0.05310074,26.88225,2306.66,339.621,17207900,12.37664
"2022-08-18 07:05:03.7",7677106,-1.508061,0.827044,0.03849804,26.82251,2306.27,339.334,17221100,12.37664
"2022-08-18 07:05:03.8",7677107,-1.409825,0.8881099,0.05708329,26.85039,2306.32,338.689,17208500,12.37664
